"username","content","date","likes_number","post_url"
"rhayyoo","Hi telstra",2023-08-11,"0","https://www.instagram.com/p/CvtmTo9pClB/"
"nihilismat3000rpm","This gives me flashbacks to that ""Runescape GP doubler""  I downloaded in '06",2023-08-12,"0","https://www.instagram.com/p/CvtmTo9pClB/"
"chey.payton","@simmy_butt_brains @mokka ðŸ¤¢ðŸ¤®",2023-08-12,"1","https://www.instagram.com/p/CvtmTo9pClB/"
"je55_clancy","now we wfh with our animals ðŸ¥°",2023-08-08,"3","https://www.instagram.com/p/CvrNhh_p6X_/"
"csimpson","@je55_clancy my cat interrupted me on a video call this afternoon A_loveeyes‚",2023-08-08,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"perhapsimacow","heartwarming content admin, very heartwarming",2023-08-08,"6","https://www.instagram.com/p/CvrNhh_p6X_/"
"daniellaa21","Phenomenal content Telstra!! So  adorable ðŸ¥¹D_clapðŸ’•ðŸ¾",2023-08-08,"5","https://www.instagram.com/p/CvrNhh_p6X_/"
"lorettawillaton","F_redheart",2023-08-09,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"parthshhah","So cuteðŸ¥¹",2023-08-09,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"clorindasixx","F_redheart",2023-08-09,"0","https://www.instagram.com/p/CvrNhh_p6X_/"
"easy_as_it_comes","Lovely story.  Still laughing at the end where the sparky is like ""Look, that's a stick""... ðŸ¤£ðŸ¤£ðŸ¤£",2023-08-08,"0","https://www.instagram.com/p/CvrNhh_p6X_/"
"telstra","@easy_as_it_comes  It is a lovely story, what a great little buddy. A_loveeyesŠ",2023-08-08,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"tracysspinks","D_clapD_clapD_clapA_loveeyes",2023-08-09,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"valhalla.studio_","F_redheart",2023-08-08,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"bloka_b","Bestest Boi ever!!! F_redheartD_tdD_fire",2023-08-10,"2","https://www.instagram.com/p/CvrNhh_p6X_/"
"sbrnzt","Here for the terrier content D_clap",2023-08-09,"7","https://www.instagram.com/p/CvrNhh_p6X_/"
"ashleigh_kay_dermal","I'm crying ðŸ¥ºA_loveeyes­",2023-08-10,"0","https://www.instagram.com/p/CvrNhh_p6X_/"
"rachelerika","@damienkuklinski get Nonu a job!",2023-08-09,"1","https://www.instagram.com/p/CvrNhh_p6X_/"
"wnrx2_chkndnr","@linndddaaaa26 another South Australian icon",2023-08-10,"0","https://www.instagram.com/p/CvrNhh_p6X_/"
"lilnazza","@weratedogs",2023-08-10,"0","https://www.instagram.com/p/CvrNhh_p6X_/"
"marionella121","Gorgeous ðŸ’•",2023-08-05,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"slc138","Caxton Street",2023-08-06,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"ellahyphonrose","gorgeous A_loveeyes»",2023-08-04,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"telstra","@ellahyphonrose  It's the princess payphone! A_loveeyes",2023-08-04,"1","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"suzannelolsen","Queenscliff, Victoria",2023-08-04,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"_big_ret8rd","Ivy blu, caxton street",2023-08-07,"1","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"torrelltafa","Thanks for using my voice @telstra A_loveeyes‚A_loveeyes‚",2023-08-06,"6","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"pjasiata","Is that you @torrelltafa",2023-08-06,"1","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"torrelltafa","@pjasiata yes A_loveeyes‚",2023-08-06,"1","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"powacax582","What a great personality to believe in her and it paid off. To start I invested $10,000, in a few days I got a return of $50,750 her honesty cannot be compromised @patricia_donaldson_47",2023-08-04,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"donnymahanga77","@torrelltafa buzzzyy",2023-08-06,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"brendanmills710","@bloodybrilliantbeers ðŸ‘€",2023-08-06,"0","https://www.instagram.com/p/Cvg9ZQTJ2uf/"
"perhapsimacow","big slay admin",2023-08-03,"7","https://www.instagram.com/p/CveWWExPJjk/"
"telstra","@perhapsimacow oh you",2023-08-03,"3","https://www.instagram.com/p/CveWWExPJjk/"
"georgiaelizabethhhh","Can you like maybe, fix your wifi so it doesn't drop out every 2 mins?",2023-08-03,"3","https://www.instagram.com/p/CveWWExPJjk/"
"cannalink_clinic","We bought a few new iPhone 14 pros for our business and one of them doesn't work. We're being told by your business Manager Shane at the Hindmarsh business centre in SA that you can only replace faulty devices with refurbished devices. Is that correct?",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"telstra","@cannalink_clinic  Hey guys, send us a DM we will see if we can help",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"ellahyphonrose","<3",2023-08-03,"2","https://www.instagram.com/p/CveWWExPJjk/"
"telstra","@ellahyphonrose (':",2023-08-03,"2","https://www.instagram.com/p/CveWWExPJjk/"
"thedancingecologist","Post the twilight one, bestie",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"raratsak","Let's bring back Hiptops. Ill bust the rhinestones out again",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"lloyd_leslie","@viviiii85 IM LOOKING AT YOU! A_loveeyes‚A_loveeyes‚",2023-08-03,"1","https://www.instagram.com/p/CveWWExPJjk/"
"viviiii85","@lloyd_leslie bahahahaha this was totally me!! I did that to my Nokia",2023-08-04,"1","https://www.instagram.com/p/CveWWExPJjk/"
"artbylorenzo","Hey how am on adsl in Australia? One step up from dial up? And you charge more than NBN? Just a question",2023-08-03,"0","https://www.instagram.com/p/CveWWExPJjk/"
"telstra","@artbylorenzo  Hi there, technology types can depend on specific areas, are you unable to find NBN plans on our dedicated pages? - Austin",2023-08-03,"0","https://www.instagram.com/p/CveWWExPJjk/"
"telstra","@artbylorenzo Evening, let us know if you'd still like a hand with this, we're here 24/7. - Austin",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"louisa_field","Stop trying to make memes",2023-08-03,"3","https://www.instagram.com/p/CveWWExPJjk/"
"raw.reign","Just bring back the Razor",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"coscosaus","So memorable. We always sticks the glittery on our phone before. F_redheart",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"arrwhyee","Let's bring back your archaic billing methods and stress you used to give customers. So nostalgic!",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"kosmro","So....you're gonna keep 3G so we can have fun phones again?",2023-08-03,"1","https://www.instagram.com/p/CveWWExPJjk/"
"slothrainbows","Back when you weren't scared to ruin the value of a phone A_loveeyes‚ phones are too expensive to do this to now",2023-08-04,"0","https://www.instagram.com/p/CveWWExPJjk/"
"_doodiecomfort_","@caitlen_97",2023-08-03,"0","https://www.instagram.com/p/CveWWExPJjk/"
"couttadc","Colourful IG ac Very dark  piece on 7:30 highlighting Telstra's continuous  harassment of people that have lost loved ones.  Don't reply to this message  just fix the problem! David",2023-08-01,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"jaydosdragons","Hello cheif, would you like to sponsor the Tasmanian semi ameteur sporting operation 'Jaydo's Dragons Crom' for the Thurgood cup futsal competition",2023-07-25,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"onenineseven","@jaydosdragons this is the weirdest spam message I've seen. I'm intrigued",2023-07-26,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"jaydosdragons","Cheers man, you're our number one fan A_loveeyesƒ #Cromup",2023-07-26,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"onenineseven","@jaydosdragons D_td",2023-07-26,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"__lala____xx","So stupid you can't pay your bills online anymore! Have to go into Telstra now which is frustrating waste of time",2023-08-03,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@__lala____xx  Hi there, could you please send us a DM around this one?",2023-08-03,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"__lala____xx","@__lala____xx @telstra",2023-08-03,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@__lala____xx Hi there, send through a DM and we can discuss the bill payment issues you raised in your other comment.",2023-08-03,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"gamebuoygames","*nudge* *nudge* *nudge* *nudge*",2023-07-26,"13","https://www.instagram.com/p/CvEi6ejvMLA/"
"h._seah","with how awful telstra's service has been lately, i don't even have to try to appear offline! <33",2023-07-27,"3","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@h._seah  Hey @h._seah we'd like to take a look into this for you if you'd like to flick us a message",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@h._seah  We're here 24/7 if you would like to chat further about this.",2023-07-28,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"ianbrett5","Don't think I need anything from you night yðŸ–",2023-07-27,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"joshthompson91","I miss logging on and logging off to get there attention #bringbackmsnmessenger",2023-07-26,"79","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@joshthompson91  Me too! Like, am I supposed to actually message people now?? ðŸ¤",2023-07-26,"22","https://www.instagram.com/p/CvEi6ejvMLA/"
"michaeladkinsmace","Silence, brand.",2023-07-27,"4","https://www.instagram.com/p/CvEi6ejvMLA/"
"nicobs92","Tbf I wasn't appearing offline, i just couldn't get bandwidth on my bigpond connection.",2023-07-26,"25","https://www.instagram.com/p/CvEi6ejvMLA/"
"meady_mcfarmerpants","@nicobs92 A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"chuckusarum","@nicobs92 A_loveeyes‚",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"xtedjonesx","HAHA hilarious, say you're a 90s baby without saying itA_loveeyes‚",2023-07-26,"3","https://www.instagram.com/p/CvEi6ejvMLA/"
"snowdeathwolf","@telstra when will you be getting red Apple Watches series 8 back online again ?",2023-08-01,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"telstra","@snowdeathwolf  Hi there, when the stock arrives at the warehouse, we update the site. I'm not able to see when this will be, but you can always call a Telstra store to double check if they have stock on hand A_loveeyesŠ",2023-08-01,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"snowdeathwolf","@telstra thank you for replying, I shall try my local stores .",2023-08-01,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"zoekosmina","@matmcquade_",2023-07-27,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"matmcquade_","@zoekosmina off on off on",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"zoekosmina","@matmcquade_ can't remember who's attention I was ever trying to get tbh",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"__brooketurner__","@katieeee_88 feeling seeeeeeen",2023-07-26,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"the.hermit.ix.9","@lukem51 telstra needs to chill",2023-07-26,"1","https://www.instagram.com/p/CvEi6ejvMLA/"
"realhousebirbsofhobartville","Me 2 u @refraze",2023-07-27,"0","https://www.instagram.com/p/CvEi6ejvMLA/"
"lukehopewell","I won't hear any slander on a pink blackberry. it's my dream phone.",2023-07-19,"5","https://www.instagram.com/p/Cu3zvipJ7rP/"
"liposuctionturkey","Birazda bizim ilgi alanÄ±mÄ±z :)",2023-07-21,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"telstra","take me back to this era of phones",2023-07-19,"3","https://www.instagram.com/p/Cu3zvipJ7rP/"
"callanadrianbunyan97","@telstra if only iPhones had smart flip phones like Samsung and Motorola does. Apple could literally make a fortune out of their products especially with their marketing and what not just saying. ðŸ’ðŸ»â€â™‚ï¸ðŸ¤·ðŸ»",2023-07-19,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"palzer0","There's actually a recent Nokia that was released in pink - the 2660 Flip.",2023-07-20,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"flexcollege","6G 528HZ please",2023-07-27,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"ellahyphonrose","telstra and barbie??? yes please A_loveeyes",2023-07-19,"2","https://www.instagram.com/p/Cu3zvipJ7rP/"
"telstra","@ellahyphonrose pumped for barbenheimer day tomorrow",2023-07-19,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"ellahyphonrose","@telstra omg yes",2023-07-19,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"danielnicolo_","@ellahyphonrose now that's a collab I wanna see!",2023-07-20,"1","https://www.instagram.com/p/Cu3zvipJ7rP/"
"shikhasharma8794","ðŸ‘…ðŸ“ðŸ“ðŸ‘…ðŸ‘…D_fireðŸ‘…ðŸ“ðŸ“ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…D_fireðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ“D_fireðŸ‘…D_fireðŸ‘…ðŸ’¦",2023-07-19,"0","https://www.instagram.com/p/Cu3zvipJ7rP/"
"ritika1235263","ðŸ‘…ðŸ’¦ðŸ’‹ðŸ“ðŸ’—ðŸ“ðŸ“ðŸ’‹ðŸ‘…ðŸ‘…ðŸ’—ðŸ“ðŸ‘…ðŸ’¦ðŸ‘…ðŸ‘…ðŸ‘…ðŸ“ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ‘…ðŸ’¦",2023-07-19,"0","https://www.instagram.com/p/Cu3zvipJ7rP/"
"k8.brown","Hi @telstra you seem to have unilaterally varied the contract you and I have by increasing my monthly plan from $63 per month to $87 per month. How is that either legal or justifiable?",2023-07-24,"0","https://www.instagram.com/p/Cu3zvipJ7rP/"
"aussiefurbymogwaifan","@telstra but where is the hiptop slide though?A_loveeyes‚",2023-07-29,"0","https://www.instagram.com/p/Cu3zvipJ7rP/"
"darkgravystains","Hahahahah fix the black spots hahaha most expensive service and im on h+ beep boop",2023-07-19,"7","https://www.instagram.com/p/Cu1NA3TvHix/"
"telstra","@darkgravystains Hey there darkgravystains! We've built Australia's first and largest 5G network and it's rapidly growing. 5G is now rolling out in selected areas on selected plans. With 4G across 99.4% of the population, in over 1600 Australian towns and communities, we have the most reliable network in Australia. In addition, we have the Telstra Plus rewards program to reward our loyal customers. Send through a DM if you'd like any more info. - Glenn",2023-07-19,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"darkgravystains","@telstra 99.4% doesn't include the suburbs of Wollongong 3rd largest city in NSW i guess",2023-07-19,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"telstra","@darkgravystains  It sure does include Wollongong ! Stick ""Telstra Coverage Map"" into Google and that will bring up our coverage map, where you can check coverage in all areas :)",2023-07-19,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"darkgravystains","@telstra Bulli no G. Despite what the map says",2023-07-19,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"telstra","@darkgravystains  If you're having problems with mobile reception, flick us through a DM and we can help out.",2023-07-19,"1","https://www.instagram.com/p/Cu1NA3TvHix/"
"haoma_ephedra","Memories of mum saying ""go to bed!"" And me saying ""all my overseas friends are online now."" ...with my son at the same age I slept so smugly, knowing he was home. Now my phone plays cut purring through the night coz there's no boobook beep baawwwwwwwwt ting tiiinga bing",2023-07-18,"3","https://www.instagram.com/p/Cu1NA3TvHix/"
"telstra","@haoma_ephedra A_loveeyes‚A_loveeyes‚",2023-07-18,"1","https://www.instagram.com/p/Cu1NA3TvHix/"
"haoma_ephedra","@telstra my year 11 days at school finished with the practical computer methods class award at end of year. The only girl in the first year of it being a subject... my brother was the IBM southern hemisphere tech support dude ... so I figure my brain knew stuff from looking at the stack of his PC mags.  Yeah computers from cassette, cartridge, floppy, hard, disc, flash drive ... lmao ... tickled my special interests... for the library aspect of knowledge acquisition from focussed special interest of being like Solomon, wise. .... practice continues. Back to it.",2023-07-18,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"haoma_ephedra","@telstra beeeep boooooop is the gateway to great clouds.",2023-07-18,"0","https://www.instagram.com/p/Cu1NA3TvHix/"
"nigel_garland","As a former 2 times Telstra Consultant, I can confirm that I was talking calls in the Melbourne CBD as recently as October last year.What may be throwing you off is that a lot of my coworkers have the same accent as people offshore.They're also the people with the most Uni degrees A_loveeyesŠ",2023-07-20,"1","https://www.instagram.com/p/Cu1NA3TvHix/"
